,customer_id,first_name,last_name,email,phone,address,registration_date,loyalty_status,Tier,order_id,order_date,order_amount,order_status,product_category
114,69,Lori,Hernandez,meganeaton@example.org,+1 (402)-212-2965,"707 Reyes Expressway, Kristentown, NC 30977",2025-05-17,Bronze,3,f48ef2cc-071b-4e4e-9a74-7ff1910a6cf8,2023-10-14,342.69,Pending,Books
115,70,Jessica,Clark,ashley38@example.org,+1 (890)-804-5051,"2245 Carrillo Gardens Suite 585, East Lisashire, WI 34517",2024-06-10,Bronze,3,d487a64b-ad56-45dd-8286-b5d655538739,2024-07-17,953.92,Cancelled,Electronics
116,70,Jessica,Clark,ashley38@example.org,+1 (890)-804-5051,"2245 Carrillo Gardens Suite 585, East Lisashire, WI 34517",2024-06-10,Bronze,3,b35b86f9-a273-448a-b6d6-393942876284,2023-12-05,387.86,Completed,Books
117,71,Patrick,Gibson,ashleygarner@example.org,+1 (401)-837-5441,"924 Riley Trail Suite 206, Lake Karenshire, RI 85236",2023-09-13,Gold,1,c3797add-522f-4216-84fe-dedbb313e9b9,2023-02-18,670.37,Completed,Clothing
118,71,Patrick,Gibson,ashleygarner@example.org,+1 (401)-837-5441,"924 Riley Trail Suite 206, Lake Karenshire, RI 85236",2023-09-13,Gold,1,17b241b1-71cf-4c9c-941e-134d5dbdc52c,2024-07-27,848.54,Pending,Books
119,72,Rhonda,Turner,jcastillo@example.net,+1 (185)-276-8264,"94652 Johnson Island Apt. 038, Amyfurt, MT 55181",2024-02-04,Silver,2,cedd9a55-0b03-4ad8-a13e-8672bad56d7a,2024-04-20,236.35,Completed,Electronics
120,72,Rhonda,Turner,jcastillo@example.net,+1 (185)-276-8264,"94652 Johnson Island Apt. 038, Amyfurt, MT 55181",2024-02-04,Silver,2,30e21dda-e475-43f2-9bf7-d0c6b6123566,2023-12-21,988.45,Pending,Clothing
121,73,Cristian,Hendrix,robbinseric@example.org,+1 (691)-510-1467,"58535 Jasmine Course Suite 995, East Jason, RI 44789",2024-09-19,Silver,2,20ff7236-469e-4429-84d4-849317803f34,2023-09-18,600.19,Completed,Toys
122,73,Cristian,Hendrix,robbinseric@example.org,+1 (691)-510-1467,"58535 Jasmine Course Suite 995, East Jason, RI 44789",2024-09-19,Silver,2,368a461e-0320-4aaa-b70c-8b96dc178da9,2023-04-01,622.31,Cancelled,Books
123,73,Cristian,Hendrix,robbinseric@example.org,+1 (691)-510-1467,"58535 Jasmine Course Suite 995, East Jason, RI 44789",2024-09-19,Silver,2,6a1be56c-a620-4c37-9813-b695ec30ef27,2023-11-17,93.26,Pending,Books
124,74,Tony,Romero,tonyromero@gmail.com,+1 (150)-483-8748,"92893 Lopez Key Apt. 330, South Latasha, NJ 01621",2023-08-01,Gold,1,d1c1deb3-1de4-410e-bd44-ef4d36eb1bbd,2024-11-26,259.58,Completed,Home & Garden
125,74,Tony,Romero,tonyromero@gmail.com,+1 (150)-483-8748,"92893 Lopez Key Apt. 330, South Latasha, NJ 01621",2023-08-01,Gold,1,224b0c2b-97db-4031-82ea-3cc0249bdcda,2023-07-14,32.61,Pending,Books
126,76,Michelle,Johnston,jscott@example.com,+1 (214)-874-3984,"1516 Jason Cliff, West Stacyfurt, MD 62389",2024-05-10,Silver,2,c8319a82-9074-4dde-b26a-8249cb7ec829,2024-08-19,983.5,Cancelled,Books
127,77,Charles,Johnson,william74@example.net,+1 (852)-177-2509,"2768 Sara Bridge, Lake Christopherhaven, CA 18902",2024-02-18,Bronze,3,9bd5120b-1ef0-4d19-afd3-034a92a6b0f6,2023-05-12,553.93,Completed,Toys
128,79,William,Morales,hubbardhannah@example.com,+1 (385)-150-7567,"1267 Jeremy Causeway Suite 700, Sydneychester, ND 06265",2023-12-13,Gold,1,eeacfdd7-0693-41b9-ae0f-a61ddda50abe,2023-01-10,226.61,Pending,Clothing
129,79,William,Morales,hubbardhannah@example.com,+1 (385)-150-7567,"1267 Jeremy Causeway Suite 700, Sydneychester, ND 06265",2023-12-13,Gold,1,4f8ea536-966c-4dff-b33a-f6f925830bb2,2024-10-24,404.77,Pending,Toys
130,80,Jason,Hodge,brownamber@example.net,+1 (925)-548-6922,"18212 Tyler Circles Apt. 059, Bruceport, AL 44586",2024-07-06,Bronze,3,bae27441-e7ae-4a8d-ac0d-47fe7359477f,2024-03-08,694.09,Completed,Home & Garden
131,80,Jason,Hodge,brownamber@example.net,+1 (925)-548-6922,"18212 Tyler Circles Apt. 059, Bruceport, AL 44586",2024-07-06,Bronze,3,aede38de-d1ec-4ed7-a374-8a8c3c49fbb4,2023-11-28,811.24,Completed,Electronics
132,80,Jason,Hodge,brownamber@example.net,+1 (925)-548-6922,"18212 Tyler Circles Apt. 059, Bruceport, AL 44586",2024-07-06,Bronze,3,4a99d975-59f5-4ca6-9893-5813f053d689,2023-07-22,220.69,Pending,Books
133,82,Kathy,Wilson,devinvargas@example.com,+1 (800)-994-8107,"879 Lee Underpass Apt. 893, Bradleyfort, AS 32761",2023-07-23,Gold,1,e9a813c3-4e83-460a-82b8-fdbd93756551,2023-11-04,482.8,Pending,Clothing
134,83,Hector,Reyes,youngkevin@example.net,+1 (393)-752-3856,"559 Jeff Harbor, Port Molly, TN 77372",2023-09-13,Gold,1,4613a495-1be1-45ba-9a50-2d6d1e8baf1e,2023-07-21,313.87,Completed,Home & Garden
135,84,Tamara,Lee,murrayjulie@example.com,+1 (373)-185-8370,"05734 Lester Bypass, Diamondmouth, GU 18366",2024-04-14,Gold,1,8d8a7d28-3770-4bd2-a964-fc521debdb46,2024-10-09,837.34,Cancelled,Electronics
136,85,Joseph,Potter,xhill@example.net,+1 (274)-143-6781,"801 Harrison Rue, Nicholasstad, TN 88446",2025-05-27,Bronze,3,bb59bfeb-b280-489c-bdee-1b82d9180cdc,2023-03-18,399.29,Cancelled,Toys
137,85,Joseph,Potter,xhill@example.net,+1 (274)-143-6781,"801 Harrison Rue, Nicholasstad, TN 88446",2025-05-27,Bronze,3,997337ba-d86f-4527-8423-cd756f28ee9c,2024-04-03,195.02,Pending,Home & Garden
138,86,Shawn,Frost,bgaines@example.net,+1 (328)-748-1050,"93770 Gabriel Harbor Suite 411, Kinghaven, MO 39887",2024-01-22,Gold,1,301d2ffe-fa35-4df8-b141-c61158d0109e,2023-10-13,916.35,Completed,Toys
139,86,Shawn,Frost,bgaines@example.net,+1 (328)-748-1050,"93770 Gabriel Harbor Suite 411, Kinghaven, MO 39887",2024-01-22,Gold,1,b767aa53-363d-4b73-af5b-912db18dd7ec,2023-03-26,93.03,Completed,Home & Garden
140,86,Shawn,Frost,bgaines@example.net,+1 (328)-748-1050,"93770 Gabriel Harbor Suite 411, Kinghaven, MO 39887",2024-01-22,Gold,1,fe8a1159-45b7-468d-9689-785a75164655,2023-06-25,368.52,Completed,Toys
141,87,John,Hale,lambthomas@example.org,+1 (311)-611-7366,"668 Michael Keys Apt. 506, East Rachelland, OH 75480",2023-11-18,Silver,2,c91bc74b-063d-472a-b877-489662d7edd2,2023-06-26,632.84,Cancelled,Toys
142,87,John,Hale,lambthomas@example.org,+1 (311)-611-7366,"668 Michael Keys Apt. 506, East Rachelland, OH 75480",2023-11-18,Silver,2,c8544bf1-6df1-474a-92ad-a7b88537d00d,2023-09-08,605.77,Pending,Toys
143,87,John,Hale,lambthomas@example.org,+1 (311)-611-7366,"668 Michael Keys Apt. 506, East Rachelland, OH 75480",2023-11-18,Silver,2,4731e7ca-0cf2-4c73-951e-7ecc1582f93f,2023-04-04,402.83,Pending,Electronics
144,88,Rodney,Cline,william79@example.org,+1 (295)-124-1265,"5978 Hopkins Highway Suite 577, Evanberg, MS 12159",2025-04-11,Gold,1,272da516-5079-42d4-aec5-021843b4bfa0,2023-06-03,270.44,Cancelled,Clothing
145,88,Rodney,Cline,william79@example.org,+1 (295)-124-1265,"5978 Hopkins Highway Suite 577, Evanberg, MS 12159",2025-04-11,Gold,1,25b75dc6-f5dd-4c56-835f-b54ae137b439,2023-11-26,807.75,Cancelled,Toys
146,90,Hannah,Rivera,mooredanielle@example.net,+1 (931)-360-9110,"78924 Wood Estates, Tranfurt, OK 30512",2024-05-31,Bronze,3,6b7cea0c-1b17-4005-a974-0247eaef8e5c,2023-06-19,529.25,Cancelled,Books
147,90,Hannah,Rivera,mooredanielle@example.net,+1 (931)-360-9110,"78924 Wood Estates, Tranfurt, OK 30512",2024-05-31,Bronze,3,6db40116-8969-4c1d-b5b8-c07b5732cac0,2023-06-23,68.42,Cancelled,Clothing
148,91,Chelsea,Torres,brittney91@example.net,+1 (919)-122-7371,"42146 Valerie Hills Suite 077, Port Kevinbury, KY 02228",2023-11-26,Silver,2,465bc245-fb43-4414-8612-e0a9508542f0,2024-05-27,24.36,Cancelled,Home & Garden
149,91,Chelsea,Torres,brittney91@example.net,+1 (919)-122-7371,"42146 Valerie Hills Suite 077, Port Kevinbury, KY 02228",2023-11-26,Silver,2,dc9506aa-1f8d-4e36-88d2-c981d7b6d6b3,2024-10-28,849.98,Cancelled,Clothing
150,92,Joseph,Parks,kramertanya@example.org,+1 (876)-599-8100,"19819 Daniel Road, Vasquezburgh, NE 21885",2024-06-23,Gold,1,d2aa972d-6d2c-45c2-af64-be3d1f071241,2023-10-30,663.23,Cancelled,Clothing
151,92,Joseph,Parks,kramertanya@example.org,+1 (876)-599-8100,"19819 Daniel Road, Vasquezburgh, NE 21885",2024-06-23,Gold,1,bab8fe3c-9fa4-4361-a701-7c801dcc9ecd,2024-10-22,874.42,Cancelled,Books
152,92,Joseph,Parks,kramertanya@example.org,+1 (876)-599-8100,"19819 Daniel Road, Vasquezburgh, NE 21885",2024-06-23,Gold,1,158f9c12-89d9-4e8e-b31f-5e17ddbfcfc7,2023-04-05,587.16,Pending,Books
153,92,Joseph,Parks,kramertanya@example.org,+1 (876)-599-8100,"19819 Daniel Road, Vasquezburgh, NE 21885",2024-06-23,Gold,1,1fa1776b-4791-4dd8-beef-3f8a4557f06c,2023-06-26,130.08,Cancelled,Books
154,93,Johnny,Bartlett,rebecca49@example.com,+1 (967)-416-6351,"399 John Meadows Apt. 352, Allisonburgh, NV 38488",2024-11-05,Bronze,3,af50ab17-4f2d-4838-a4c5-fd962f51579a,2024-08-15,574.22,Cancelled,Home & Garden
155,93,Johnny,Bartlett,rebecca49@example.com,+1 (967)-416-6351,"399 John Meadows Apt. 352, Allisonburgh, NV 38488",2024-11-05,Bronze,3,c8b2450d-d952-4196-8da2-c2c97d47054c,2023-05-30,295.62,Pending,Clothing
156,94,Donald,Black,patelchristina@example.com,+1 (592)-784-5559,"346 Jenna Drives Suite 811, West Michaelburgh, VA 08959",2023-08-05,Gold,1,ee4e0603-3f41-4917-9a40-115450302825,2024-02-19,975.71,Pending,Clothing
157,95,Jacob,Pratt,jacobpratt@gmail.com,+1 (343)-160-8040,"902 Christine Port, North Deanna, TN 03407",2024-07-02,Silver,2,67757e4b-369e-4929-993b-4aa600aa3e6b,2023-07-03,841.08,Pending,Clothing
158,96,Alicia,Lindsey,caintroy@example.org,+1 (326)-855-4514,"01648 Angela Mews, Herreraview, ID 07839",2024-05-30,Silver,2,ef330011-42f4-43c3-b6bf-419890b73f6e,2024-04-26,549.87,Cancelled,Toys
159,96,Alicia,Lindsey,caintroy@example.org,+1 (326)-855-4514,"01648 Angela Mews, Herreraview, ID 07839",2024-05-30,Silver,2,2ddf622e-4500-480a-bd8d-f8ecb8f0b994,2024-03-05,630.09,Pending,Home & Garden
160,97,Larry,Johnston,hcrawford@example.org,+1 (690)-652-8811,"8080 Peterson Shoal Suite 974, Port Lisastad, TN 52028",2023-12-30,Gold,1,827ffcc7-2ff7-4256-a2c3-ef860c04cc99,2024-09-05,367.0,Cancelled,Clothing
161,97,Larry,Johnston,hcrawford@example.org,+1 (690)-652-8811,"8080 Peterson Shoal Suite 974, Port Lisastad, TN 52028",2023-12-30,Gold,1,b9238714-d440-4aae-94e3-2391b6c2d039,2023-10-23,929.64,Pending,Home & Garden
162,97,Larry,Johnston,hcrawford@example.org,+1 (690)-652-8811,"8080 Peterson Shoal Suite 974, Port Lisastad, TN 52028",2023-12-30,Gold,1,1e79345b-a71c-4a5e-ae05-f57bf8b1fb8f,2024-10-06,454.36,Pending,Clothing
163,98,David,Day,hullchristina@example.com,+1 (516)-975-1569,"958 Randy Wall Suite 686, New Samuel, VA 24954",2023-10-22,Silver,2,4fb54ee7-6fa8-47bc-880b-7b3d9b28246b,2024-01-25,968.5,Completed,Books
164,101,Amy,Graham,nicolehorton@example.net,+1 (229)-138-6421,"236 Robert Mall, Stephaniemouth, ME 67219",2024-02-25,Bronze,3,28f51df5-270f-4416-92fa-42e5616bf8d7,2023-12-13,299.61,Cancelled,Clothing
165,102,Larry,Hill,garrettrebecca@example.org,+1 (536)-558-6198,"88672 Reyes Haven, Careyshire, MA 04184",2024-02-24,Bronze,3,b1436095-a432-49b6-bd7c-d00f26ef2373,2023-01-22,562.08,Pending,Toys
166,102,Larry,Hill,garrettrebecca@example.org,+1 (536)-558-6198,"88672 Reyes Haven, Careyshire, MA 04184",2024-02-24,Bronze,3,433971a9-4182-4a5a-b92c-9e84f1cee693,2023-06-11,477.9,Pending,Books
167,103,Lindsey,Ruiz,yortiz@example.net,+1 (906)-834-4559,"72026 Lisa Village Apt. 143, North James, NV 39337",2025-03-10,Bronze,3,45416b15-70c5-4a0b-a11c-978fec84d457,2023-09-24,573.23,Completed,Toys
168,103,Lindsey,Ruiz,yortiz@example.net,+1 (906)-834-4559,"72026 Lisa Village Apt. 143, North James, NV 39337",2025-03-10,Bronze,3,3105629b-af0d-4ad0-9bfc-a881a85156f0,2023-04-15,990.32,Cancelled,Clothing
169,103,Lindsey,Ruiz,yortiz@example.net,+1 (906)-834-4559,"72026 Lisa Village Apt. 143, North James, NV 39337",2025-03-10,Bronze,3,20e65a4d-c3b0-4d3c-b2bf-72fd95828057,2023-08-16,358.37,Pending,Home & Garden
170,103,Lindsey,Ruiz,yortiz@example.net,+1 (906)-834-4559,"72026 Lisa Village Apt. 143, North James, NV 39337",2025-03-10,Bronze,3,3e50ce25-a6eb-4153-9ded-fe413a5edfab,2024-02-04,842.14,Cancelled,Toys
171,103,Lindsey,Ruiz,yortiz@example.net,+1 (906)-834-4559,"72026 Lisa Village Apt. 143, North James, NV 39337",2025-03-10,Bronze,3,983798b2-57d4-42ec-97db-2cdacd00726b,2023-11-27,949.41,Completed,Books
172,103,Lindsey,Ruiz,yortiz@example.net,+1 (906)-834-4559,"72026 Lisa Village Apt. 143, North James, NV 39337",2025-03-10,Bronze,3,c6ddf1ac-1909-4583-b052-2f7b19789942,2023-08-21,628.58,Pending,Home & Garden
173,103,Lindsey,Ruiz,yortiz@example.net,+1 (906)-834-4559,"72026 Lisa Village Apt. 143, North James, NV 39337",2025-03-10,Bronze,3,085fc686-1d06-4999-98c9-13836befabfc,2024-07-02,852.51,Cancelled,Electronics
174,103,Lindsey,Ruiz,yortiz@example.net,+1 (906)-834-4559,"72026 Lisa Village Apt. 143, North James, NV 39337",2025-03-10,Bronze,3,475a3255-9055-4c58-913a-d3fe2ca55ee1,2024-08-07,329.87,Cancelled,Home & Garden
175,104,Jacob,Williams,jacobwilliams@gmail.com,+1 (955)-992-3670,"Unit 8694 Box 6181, DPO AE 32297",2024-07-10,Silver,2,ef83d2fe-3c9c-4e90-95c9-02d488f6d04b,2024-12-07,128.83,Completed,Books
176,105,Lisa,Esparza,ygibson@example.org,+1 (160)-227-1276,"2544 Martinez Circles, Knightside, FM 55589",2025-01-13,Silver,2,01e69318-f382-4919-bbc9-ccc6350ae6ee,2023-07-03,734.56,Pending,Home & Garden
177,105,Lisa,Esparza,ygibson@example.org,+1 (160)-227-1276,"2544 Martinez Circles, Knightside, FM 55589",2025-01-13,Silver,2,9394bdac-479f-4402-9870-e156b3cc57b3,2024-02-06,749.03,Pending,Electronics
178,106,Edward,Williams,gjordan@example.com,+1 (854)-805-9444,"PSC 7243, Box 5927, APO AP 54983",2024-04-18,Bronze,3,19fb199e-3e25-4683-9842-5f5450b41a04,2023-12-01,609.42,Pending,Electronics
179,106,Edward,Williams,gjordan@example.com,+1 (854)-805-9444,"PSC 7243, Box 5927, APO AP 54983",2024-04-18,Bronze,3,c687d4b9-2b50-48b5-aaa4-479a995a9ef6,2023-10-16,195.83,Cancelled,Clothing
180,107,Robert,Mercado,edward39@example.net,+1 (175)-319-2850,"80709 David Green, South Scottside, MP 10154",2023-11-21,Gold,1,228f0990-d25d-48e2-8cd3-3a9709dbf222,2023-04-15,401.37,Cancelled,Clothing
181,108,Derrick,Reeves,john24@example.net,+1 (421)-354-7730,"6134 Henson Run, Sarabury, IN 41868",2023-09-04,Gold,1,e8fe0b5c-eddd-4a42-9363-b1f30f42d634,2024-08-23,528.12,Pending,Books
182,108,Derrick,Reeves,john24@example.net,+1 (421)-354-7730,"6134 Henson Run, Sarabury, IN 41868",2023-09-04,Gold,1,3689d59e-47ce-47e2-8142-10d1935bbb51,2024-08-19,599.18,Cancelled,Home & Garden
183,111,David,Jones,asoto@example.com,+1 (235)-207-6678,"9445 Wells Mall, Jameshaven, GA 03460",2023-10-11,Silver,2,fc6be8eb-ec73-4373-ab19-e5b3059d33d4,2024-07-18,133.07,Pending,Clothing
184,111,David,Jones,asoto@example.com,+1 (235)-207-6678,"9445 Wells Mall, Jameshaven, GA 03460",2023-10-11,Silver,2,98996a4e-4d2b-4e09-8669-ec9d3eab3003,2023-02-11,84.5,Pending,Books
185,111,David,Jones,asoto@example.com,+1 (235)-207-6678,"9445 Wells Mall, Jameshaven, GA 03460",2023-10-11,Silver,2,81f49c00-a627-4265-bd69-30126cad5dcb,2023-08-29,315.61,Cancelled,Clothing
186,111,David,Jones,asoto@example.com,+1 (235)-207-6678,"9445 Wells Mall, Jameshaven, GA 03460",2023-10-11,Silver,2,33186cc2-fd43-4ca2-bde8-487712e14dab,2023-07-14,111.31,Completed,Electronics
187,112,Mary,Mccarthy,wongjacqueline@example.com,+1 (383)-821-1821,"3169 Smith Isle Apt. 669, Barbarabury, NY 47935",2025-04-24,Silver,2,398701c5-8012-44dc-9075-c0081d04526c,2024-02-16,540.05,Completed,Home & Garden
188,113,Trevor,Brown,kevin61@example.net,+1 (769)-444-3855,"184 Cervantes Stravenue, Flowersside, AZ 54726",2024-05-27,Silver,2,6a4b79a4-0e7a-4b9d-9f97-022fdc8746c9,2024-08-14,365.52,Completed,Books
189,113,Trevor,Brown,kevin61@example.net,+1 (769)-444-3855,"184 Cervantes Stravenue, Flowersside, AZ 54726",2024-05-27,Silver,2,72ee13ca-8f3e-465a-89fb-3cd659d6f70f,2023-12-18,591.52,Pending,Electronics
190,113,Trevor,Brown,kevin61@example.net,+1 (769)-444-3855,"184 Cervantes Stravenue, Flowersside, AZ 54726",2024-05-27,Silver,2,e5881472-1380-4673-bf2b-f26f47b71f71,2024-05-05,828.19,Pending,Home & Garden
191,113,Trevor,Brown,kevin61@example.net,+1 (769)-444-3855,"184 Cervantes Stravenue, Flowersside, AZ 54726",2024-05-27,Silver,2,0d917870-8a01-4b68-a797-e83f67b6ec36,2024-07-20,947.43,Completed,Home & Garden
192,113,Trevor,Brown,kevin61@example.net,+1 (769)-444-3855,"184 Cervantes Stravenue, Flowersside, AZ 54726",2024-05-27,Silver,2,8bec878b-feaf-4087-bdf7-631ef9ab335d,2023-10-25,654.08,Completed,Home & Garden
193,114,Donald,Anderson,adrian29@example.net,+1 (418)-987-1875,"332 James Villages Suite 009, Brandonbury, MD 10933",2023-12-11,Bronze,3,28a30481-4268-4b06-b3d6-fb02d3ceca9c,2024-07-03,738.51,Completed,Electronics
194,115,Elizabeth,Adkins,rodriguezmatthew@example.com,+1 (477)-961-7843,"7851 Ford Wells Apt. 473, Melissaport, PA 76864",2025-03-08,Bronze,3,f035940a-3b72-4372-8961-624023312f0b,2024-12-29,349.82,Completed,Electronics
195,115,Elizabeth,Adkins,rodriguezmatthew@example.com,+1 (477)-961-7843,"7851 Ford Wells Apt. 473, Melissaport, PA 76864",2025-03-08,Bronze,3,4dac2f5e-7d31-4efb-82fa-64eba028772e,2023-10-13,557.53,Cancelled,Home & Garden
196,116,Ashley,Roman,browningkevin@example.net,+1 (990)-382-3239,"43607 Rollins Junction Apt. 394, Benjaminstad, KS 29061",2023-08-21,Silver,2,1e8d485a-97cb-41cd-b45f-b2214a5213b9,2024-06-26,176.53,Pending,Home & Garden
197,116,Ashley,Roman,browningkevin@example.net,+1 (990)-382-3239,"43607 Rollins Junction Apt. 394, Benjaminstad, KS 29061",2023-08-21,Silver,2,2a3ba0b1-5933-4d4a-b69a-8a156aa4ee1f,2023-01-15,120.5,Cancelled,Books
198,117,Mathew,Adams,spowell@example.net,+1 (906)-223-9284,"1614 Joseph Ports Apt. 164, Richfurt, WY 68019",2024-11-28,Gold,1,3b1ffa77-c6d3-467e-84b6-263a040661db,2023-11-26,175.91,Pending,Toys
199,117,Mathew,Adams,spowell@example.net,+1 (906)-223-9284,"1614 Joseph Ports Apt. 164, Richfurt, WY 68019",2024-11-28,Gold,1,e9e8f6f2-02bd-4ee7-bec4-a16a3ab0eaee,2023-09-03,303.97,Pending,Home & Garden
200,117,Mathew,Adams,spowell@example.net,+1 (906)-223-9284,"1614 Joseph Ports Apt. 164, Richfurt, WY 68019",2024-11-28,Gold,1,4d448266-f17e-4c59-bd99-cb3e1a5c099d,2023-12-10,619.04,Completed,Electronics
201,117,Mathew,Adams,spowell@example.net,+1 (906)-223-9284,"1614 Joseph Ports Apt. 164, Richfurt, WY 68019",2024-11-28,Gold,1,4df6c670-3bd2-4e7e-8070-043d56023da9,2024-05-02,776.52,Cancelled,Toys
202,118,Kelli,King,danielmunoz@example.net,+1 (717)-193-7262,"244 Charles Greens, Lewisside, MA 77720",2025-03-19,Bronze,3,984420d3-3518-4240-82a3-2b1c105e31c9,2023-11-02,373.34,Completed,Toys
203,119,Danielle,Walker,durancharles@example.com,+1 (436)-612-7883,"PSC 5987, Box 9196, APO AA 57791",2025-03-21,Silver,2,f0ccc77d-9eef-44a5-94fd-f6bbcd005725,2023-12-21,20.83,Completed,Electronics
204,119,Danielle,Walker,durancharles@example.com,+1 (436)-612-7883,"PSC 5987, Box 9196, APO AA 57791",2025-03-21,Silver,2,cb61d16e-a193-4dd5-b970-c06924f3949d,2023-02-16,456.7,Cancelled,Clothing
205,119,Danielle,Walker,durancharles@example.com,+1 (436)-612-7883,"PSC 5987, Box 9196, APO AA 57791",2025-03-21,Silver,2,450de3c7-f9ed-4832-a404-f945521b52ac,2024-12-13,707.67,Cancelled,Books
206,119,Danielle,Walker,durancharles@example.com,+1 (436)-612-7883,"PSC 5987, Box 9196, APO AA 57791",2025-03-21,Silver,2,cecc3e19-5c67-4458-909c-ff0740af6a4e,2023-12-25,101.87,Cancelled,Books
207,120,Gina,Whitaker,lneal@example.org,+1 (225)-786-8008,"USNV Freeman, FPO AE 36441",2025-04-04,Bronze,3,0a586d7b-6d94-4255-8e7c-80d98a4e16f9,2024-10-01,310.4,Completed,Electronics
208,120,Gina,Whitaker,lneal@example.org,+1 (225)-786-8008,"USNV Freeman, FPO AE 36441",2025-04-04,Bronze,3,e23958ba-304a-4ed3-a2cf-438353e74fe5,2023-08-23,999.15,Cancelled,Electronics
209,120,Gina,Whitaker,lneal@example.org,+1 (225)-786-8008,"USNV Freeman, FPO AE 36441",2025-04-04,Bronze,3,7704e7ad-ccb2-44f5-99ec-a5beb9faa6ea,2023-02-20,319.35,Cancelled,Electronics
210,121,Mark,Williams,nnelson@example.org,+1 (884)-995-6131,"Unit 2752 Box 0172, DPO AP 69085",2025-05-18,Silver,2,4095d629-50fd-42e8-98db-a39f5f0859f4,2024-10-22,594.44,Pending,Toys
211,121,Mark,Williams,nnelson@example.org,+1 (884)-995-6131,"Unit 2752 Box 0172, DPO AP 69085",2025-05-18,Silver,2,2373fa75-b883-4fd5-803a-a98711f6f4f7,2024-06-10,396.6,Completed,Clothing
212,121,Mark,Williams,nnelson@example.org,+1 (884)-995-6131,"Unit 2752 Box 0172, DPO AP 69085",2025-05-18,Silver,2,fefc0b3c-2be5-4288-bdad-f4b6f2b650b7,2024-02-01,172.08,Completed,Toys
213,122,Erika,Rivera,mark70@example.net,+1 (283)-376-5002,"601 Gray Hill Suite 171, Khanchester, AZ 67197",2025-01-17,Silver,2,3d1d2e6f-7183-4457-b6a0-6414436de837,2023-05-08,204.53,Cancelled,Books
214,123,Courtney,Best,kimberlyfoster@example.com,+1 (434)-275-2937,"14979 Grace Vista Apt. 198, Muellerhaven, VI 36472",2024-09-19,Bronze,3,a78c0889-8d27-4b33-9b04-5bc3634e4ed5,2023-07-23,516.73,Pending,Electronics
215,123,Courtney,Best,kimberlyfoster@example.com,+1 (434)-275-2937,"14979 Grace Vista Apt. 198, Muellerhaven, VI 36472",2024-09-19,Bronze,3,cdd8e9c4-f890-4af1-a656-f3c3e09eda14,2023-12-07,187.62,Cancelled,Books
216,123,Courtney,Best,kimberlyfoster@example.com,+1 (434)-275-2937,"14979 Grace Vista Apt. 198, Muellerhaven, VI 36472",2024-09-19,Bronze,3,a3bbf9a6-081f-436a-81d5-37dd4c9013f7,2023-11-05,774.41,Pending,Electronics
217,123,Courtney,Best,kimberlyfoster@example.com,+1 (434)-275-2937,"14979 Grace Vista Apt. 198, Muellerhaven, VI 36472",2024-09-19,Bronze,3,356bf56c-7fb0-4b12-a14f-18418fe7c100,2023-03-10,790.89,Pending,Electronics
218,124,Margaret,Guzman,rebecca83@example.org,+1 (729)-186-8350,"PSC 1325, Box 3038, APO AA 76351",2025-01-20,Bronze,3,3cdf3fa2-c254-4886-8562-86daf5302f13,2024-10-31,122.79,Pending,Toys
219,126,Sharon,Alexander,huffgina@example.org,+1 (352)-188-6477,"384 Victor Shores Suite 564, Richardfurt, AL 34767",2024-12-04,Gold,1,c7daead4-fc8d-4d95-8ffc-9ee95822ccc0,2023-12-05,931.81,Cancelled,Home & Garden
220,126,Sharon,Alexander,huffgina@example.org,+1 (352)-188-6477,"384 Victor Shores Suite 564, Richardfurt, AL 34767",2024-12-04,Gold,1,dc64e3ae-07de-453f-b1ea-e9dee6c7d493,2024-12-07,81.1,Pending,Electronics
221,126,Sharon,Alexander,huffgina@example.org,+1 (352)-188-6477,"384 Victor Shores Suite 564, Richardfurt, AL 34767",2024-12-04,Gold,1,100ebf62-c99b-40f1-ab8f-0949c195d0c5,2024-07-09,938.64,Cancelled,Electronics
222,127,Kevin,Lee,michael46@example.org,+1 (320)-263-5435,"62068 Sabrina Station, Alexanderfort, NY 53764",2024-04-04,Gold,1,9bd2bedf-879d-4e7b-bcde-5b227232b84d,2023-05-28,947.82,Pending,Toys
